iso,umd_tree_cover_loss__year,,umd_tree_cover_loss__ha,umd_tree_cover_loss_from_fires__ha
SLE,2021,SLE2021,113032.5735,393.6343891
SLV,2021,SLV2021,1488.705839,58.88399502
SOM,2021,SOM2021,169.1360008,0.07692989
SRB,2021,SRB2021,4072.234728,139.9582021
SSD,2021,SSD2021,2812.002841,7.514962653
SUR,2021,SUR2021,12262.02727,1490.097965
SVK,2021,SVK2021,6097.751883,24.29572946
SVN,2021,SVN2021,2227.339218,33.09114491
SWE,2021,SWE2021,333156.9547,602.168883
SWZ,2021,SWZ2021,3159.948379,64.02724195
SXM,2021,SXM2021,0.073251816,0
SYC,2021,SYC2021,0.151835789,0
SYR,2021,SYR2021,2856.115068,1650.926254
TCA,2021,TCA2021,43.21771064,2.216933502
TCD,2021,TCD2021,5095.071555,24.38107633
TGO,2021,TGO2021,5842.188394,4.116379901
THA,2021,THA2021,122793.6751,192.2506713
TJK,2021,TJK2021,0,0
TLS,2021,TLS2021,1430.80279,68.62773283
TTO,2021,TTO2021,315.7758219,4.616796437
TUN,2021,TUN2021,2079.373819,1855.773035
TUR,2021,TUR2021,79284.17249,26968.86694
TWN,2021,TWN2021,1463.193064,12.21183615
TZA,2021,TZA2021,165067.5453,458.8785034
UGA,2021,UGA2021,49244.99068,3.07687791
UKR,2021,UKR2021,66593.08314,12649.61264
URY,2021,URY2021,17035.09627,574.3171302
USA,2021,USA2021,2044298.828,857723.9365
UZB,2021,UZB2021,3.505739946,0.172935167
VCT,2021,VCT2021,13.03725397,0.898950208
VEN,2021,VEN2021,64337.18317,6584.379023
VGB,2021,VGB2021,4.092813938,0
VIR,2021,VIR2021,19.2771757,1.60874224
VNM,2021,VNM2021,193094.0257,1954.821694
VUT,2021,VUT2021,57.74947852,8.712247239
XAD,2021,XAD2021,1.653267139,0
XKO,2021,XKO2021,520.1185163,31.77947937
Z01,2021,Z012021,38.38272194,3.218876159
Z06,2021,Z062021,5.889364138,3.16350405
Z07,2021,Z072021,6955.901511,98.43976107
ZAF,2021,ZAF2021,52067.64857,5360.649572
ZMB,2021,ZMB2021,201228.1191,1428.359708
ZNC,2021,ZNC2021,5.423701349,0.629304643
ZWE,2021,ZWE2021,9012.071679,109.8276727
AFG,2022,AFG2022,5.872542179,2.35280857
AGO,2022,AGO2022,266914.7936,991.8962923
AIA,2022,AIA2022,0.219497196,0
ALA,2022,ALA2022,1166.354419,2.122937777
ALB,2022,ALB2022,2095.367523,1253.531466
AND,2022,AND2022,15.22693649,0.057085066
ARG,2022,ARG2022,232225.0975,37948.82497
ARM,2022,ARM2022,8.463071846,0
ATG,2022,ATG2022,37.31956432,0.147226609
AUS,2022,AUS2022,118986.4459,56818.90683
AUT,2022,AUT2022,19868.61276,24.53935426
AZE,2022,AZE2022,146.1782474,4.082148766
BDI,2022,BDI2022,1609.966873,2.610162682
BEL,2022,BEL2022,4833.589054,11.15281416
BEN,2022,BEN2022,1669.644904,0.076477282
BFA,2022,BFA2022,0,0
BGD,2022,BGD2022,13798.2479,31.21481636
BGR,2022,BGR2022,4093.156987,264.3720085
BHS,2022,BHS2022,593.1038431,230.6774483
BIH,2022,BIH2022,2053.874205,290.8904667
BLR,2022,BLR2022,64994.86939,307.5699178
BLZ,2022,BLZ2022,8201.308357,510.0545359
BOL,2022,BOL2022,594997.6322,148235.9649
BRA,2022,BRA2022,3308334.446,540308.2304
BRB,2022,BRB2022,5.246323744,0.224853144
BRN,2022,BRN2022,919.6638656,48.46216765
BTN,2022,BTN2022,1247.586369,47.18790624
BWA,2022,BWA2022,2.080606772,0
CAF,2022,CAF2022,51029.87182,1672.442591
CAN,2022,CAN2022,2299844.574,1407770.782
CHE,2022,CHE2022,1973.736665,4.115570237
CHL,2022,CHL2022,67887.45656,10002.18624
CHN,2022,CHN2022,612008.5561,13550.57061
CIV,2022,CIV2022,172478.1762,223.4746605
CMR,2022,CMR2022,147809.5771,501.9878945
COD,2022,COD2022,1220222.305,36985.62569
COG,2022,COG2022,59424.51638,4990.696787
COL,2022,COL2022,265730.2843,24377.73112
COM,2022,COM2022,164.5718185,9.108817482
CRI,2022,CRI2022,8562.653542,607.7283577
CUB,2022,CUB2022,4889.29979,1016.490265
CUW,2022,CUW2022,5.04185831,0
CYM,2022,CYM2022,26.24678482,4.58049322
CYP,2022,CYP2022,72.75658529,43.72998
CZE,2022,CZE2022,34761.27039,22.72489669
DEU,2022,DEU2022,86449.88927,329.3495465
DMA,2022,DMA2022,31.61919702,1.63313769
DNK,2022,DNK2022,3366.07516,6.903512951
DOM,2022,DOM2022,13141.38316,1682.292906
DZA,2022,DZA2022,13442.36627,11775.88504
ECU,2022,ECU2022,52618.07398,3556.920581
EGY,2022,EGY2022,11.94349841,0.066079476
ERI,2022,ERI2022,0,0
ESP,2022,ESP2022,137820.5641,76772.25521
EST,2022,EST2022,39215.77696,111.0601211
ETH,2022,ETH2022,19941.37942,77.11884023
FIN,2022,FIN2022,255378.1534,587.1573259
FJI,2022,FJI2022,989.0614893,16.21901386
FRA,2022,FRA2022,58785.76759,5872.583089
GAB,2022,GAB2022,29455.28668,708.9100956
GBR,2022,GBR2022,34174.67759,113.7049035
GEO,2022,GEO2022,290.6667645,16.7847449
GGY,2022,GGY2022,0.705526666,0.100807605
GHA,2022,GHA2022,118644.0447,819.7120284
GIB,2022,GIB2022,0.249704154,0
GIN,2022,GIN2022,130216.1611,405.855963
GLP,2022,GLP2022,40.834052,1.552770779
GMB,2022,GMB2022,17.0893948,0
GNB,2022,GNB2022,9780.396905,11.92274979
GNQ,2022,GNQ2022,7760.790692,53.21802032
GRC,2022,GRC2022,9793.826287,5592.228061
GRD,2022,GRD2022,20.77143532,2.332988761
GTM,2022,GTM2022,46373.44831,4252.349851
GUF,2022,GUF2022,3840.111269,557.7923145
GUY,2022,GUY2022,10563.91366,1022.516975
HND,2022,HND2022,57343.35029,5652.199439
HRV,2022,HRV2022,7826.264829,161.3080753
HTI,2022,HTI2022,1844.32716,70.45732306
HUN,2022,HUN2022,14807.63942,26.17290888
IDN,2022,IDN2022,885237.2653,27678.27295
IMN,2022,IMN2022,33.95734877,3.359427652
IND,2022,IND2022,114223.9413,916.4584903
IRL,2022,IRL2022,6753.383055,13.09005856
IRN,2022,IRN2022,94.96577168,1.281532981
ISR,2022,ISR2022,80.11602119,55.3649984
ITA,2022,ITA2022,28675.90863,3610.886197
JAM,2022,JAM2022,1133.415688,19.68847077
JPN,2022,JPN2022,53788.6465,78.88391789
KAZ,2022,KAZ2022,3629.095187,1988.94823
KEN,2022,KEN2022,6638.954151,190.1873768
KGZ,2022,KGZ2022,31.65620621,28.61352293
KHM,2022,KHM2022,103879.5425,572.5962467
KNA,2022,KNA2022,4.339269276,0.147066491
KOR,2022,KOR2022,25659.6313,5210.916991
LAO,2022,LAO2022,321688.1095,264.8354546
LBN,2022,LBN2022,584.7069545,263.4718574
LBR,2022,LBR2022,152104.0768,3974.963729
LCA,2022,LCA2022,34.30942154,2.242485128
LIE,2022,LIE2022,2.106876925,0
LKA,2022,LKA2022,8411.632335,104.2545637
LSO,2022,LSO2022,4.095183933,0
LTU,2022,LTU2022,23738.99557,53.21086285
LUX,2022,LUX2022,320.7391194,0.298577401
LVA,2022,LVA2022,57142.20955,165.522397
MAF,2022,MAF2022,0.439380941,0
MAR,2022,MAR2022,12016.34707,10820.1478
MDA,2022,MDA2022,1130.143276,11.81006104
MDG,2022,MDG2022,256379.5091,21367.50926
MEX,2022,MEX2022,178845.3949,34259.82167
MKD,2022,MKD2022,2448.352757,521.8267339
MLI,2022,MLI2022,159.1962083,0.151392362
MMR,2022,MMR2022,260937.9263,1213.849976
MNE,2022,MNE2022,1168.831261,144.5149104
MNG,2022,MNG2022,102.9896796,60.74688893
MOZ,2022,MOZ2022,237874.5333,3545.63915
MRT,2022,MRT2022,0,0
MSR,2022,MSR2022,0.590070102,0.442553284
MTQ,2022,MTQ2022,32.83465202,0.074478415
MWI,2022,MWI2022,14883.94937,33.8705581
MYS,2022,MYS2022,248127.1024,2726.499416
MYT,2022,MYT2022,73.09736044,0.375482521
NAM,2022,NAM2022,1.452529624,0
NCL,2022,NCL2022,374.0813315,154.4767043
NER,2022,NER2022,0,0
NGA,2022,NGA2022,106189.3193,249.672344
NIC,2022,NIC2022,48980.54468,2988.916568
NLD,2022,NLD2022,1186.207567,18.21318724
NOR,2022,NOR2022,67306.32209,378.0175568
NPL,2022,NPL2022,2022.487496,92.6376678
NZL,2022,NZL2022,58514.71324,2256.834406
PAK,2022,PAK2022,44.31425311,9.64531684
PAN,2022,PAN2022,17364.16406,1317.693809
PER,2022,PER2022,236061.9028,22246.66634
PHL,2022,PHL2022,84543.24261,4250.635283
PLW,2022,PLW2022,9.314852449,0
PNG,2022,PNG2022,142078.672,9503.67893
POL,2022,POL2022,72193.51698,264.1789546
PRI,2022,PRI2022,614.9610082,7.246683097
PRK,2022,PRK2022,9047.232214,647.9011703
PRT,2022,PRT2022,46876.68635,18409.74722
PRY,2022,PRY2022,217142.2846,15944.53979
ROU,2022,ROU2022,16515.96605,108.9944058
RUS,2022,RUS2022,4287817.227,3115230.247
RWA,2022,RWA2022,2536.450607,5.380596206
SDN,2022,SDN2022,43.32917425,0
SEN,2022,SEN2022,289.1091312,0.375391024
SGP,2022,SGP2022,103.0590558,1.46129336
SLB,2022,SLB2022,14502.41402,623.3883733
SLE,2022,SLE2022,119929.3895,852.8554548
SLV,2022,SLV2022,1632.422167,81.45696839
SOM,2022,SOM2022,125.5189527,0.910818241
SRB,2022,SRB2022,4505.898813,149.7682173
SSD,2022,SSD2022,3463.096636,5.59756904
SUR,2022,SUR2022,14541.76179,1882.51806
SVK,2022,SVK2022,5206.545603,5.714556031
SVN,2022,SVN2022,2850.986186,690.2608736
SWE,2022,SWE2022,329902.5766,635.0903801
SWZ,2022,SWZ2022,1937.238272,76.61327312
SXM,2022,SXM2022,0.512746979,0
SYR,2022,SYR2022,457.7730893,118.9644017
TCA,2022,TCA2022,15.67102818,0.143050575
TCD,2022,TCD2022,5444.712378,8.001488253
TGO,2022,TGO2022,5002.891848,0.609859203
THA,2022,THA2022,110658.3864,215.0691806
TJK,2022,TJK2022,0.122407742,0.122407742
TLS,2022,TLS2022,1113.463338,43.54786033
TTO,2022,TTO2022,375.2072082,4.385660122
TUN,2022,TUN2022,2943.556996,2722.245173
TUR,2022,TUR2022,53403.76925,11192.52875
TWN,2022,TWN2022,1513.182956,18.97218888
TZA,2022,TZA2022,160656.6694,619.0843925
UGA,2022,UGA2022,64134.62503,6.53831493
UKR,2022,UKR2022,47989.67622,5824.023029
URY,2022,URY2022,15873.36586,520.8823973
USA,2022,USA2022,2204642.869,951816.8651
UZB,2022,UZB2022,7.489416884,5.717974811
VCT,2022,VCT2022,63.45990616,5.320151169
VEN,2022,VEN2022,55748.94911,4174.228212
VGB,2022,VGB2022,2.046316305,0.365437501
VIR,2022,VIR2022,33.65771102,0.880280656
VNM,2022,VNM2022,165149.4538,1215.779831
VUT,2022,VUT2022,48.26949804,5.535385847
XAD,2022,XAD2022,0,0
XKO,2022,XKO2022,784.68526,98.48572393
Z01,2022,Z012022,25.30608836,6.765572596
Z06,2022,Z062022,4.31713402,1.582251455
Z07,2022,Z072022,8379.295443,167.5826289
ZAF,2022,ZAF2022,40979.85656,6498.60403
ZMB,2022,ZMB2022,179007.0251,1336.626378
ZNC,2022,ZNC2022,1054.31806,1038.690033
ZWE,2022,ZWE2022,8226.760713,134.4958169
AFG,2023,AFG2023,14.741505,13.60347752
AGO,2023,AGO2023,268277.5205,1975.025251
ALA,2023,ALA2023,1093.001401,2.013991529
ALB,2023,ALB2023,2502.625022,1100.579115
AND,2023,AND2023,5.645944556,0.22814462
ARG,2023,ARG2023,215940.8579,26259.12632
ARM,2023,ARM2023,86.45189273,7.702979842
ATG,2023,ATG2023,19.2055496,0.515193755
AUS,2023,AUS2023,190713.2574,144079.2228
AUT,2023,AUT2023,26516.70327,49.2528374
AZE,2023,AZE2023,460.9647855,112.9118905
BDI,2023,BDI2023,1952.261194,1.919636367
BEL,2023,BEL2023,7579.452195,23.57691106
BEN,2023,BEN2023,2602.428174,2.055122572
BFA,2023,BFA2023,0,0
BGD,2023,BGD2023,17787.15616,92.10579518
BGR,2023,BGR2023,5653.070192,136.5562288
BHS,2023,BHS2023,1259.369816,770.941965
BIH,2023,BIH2023,3947.301713,386.9959909
BLR,2023,BLR2023,59232.41084,251.6454266
BLZ,2023,BLZ2023,22573.90472,7063.300046
BOL,2023,BOL2023,696297.0089,318241.1056
BRA,2023,BRA2023,2805354.98,518998.0257
BRB,2023,BRB2023,5.920855219,0
BRN,2023,BRN2023,915.2982912,160.5200515
BTN,2023,BTN2023,1796.80166,400.9213569
BWA,2023,BWA2023,2.395033293,0
CAF,2023,CAF2023,54533.63547,3111.274075
CAN,2023,CAN2023,8570165.547,7757408.07
CHE,2023,CHE2023,3119.723013,26.36320509
CHL,2023,CHL2023,107337.1905,40884.12745
CHN,2023,CHN2023,602762.2236,32040.08263
CIV,2023,CIV2023,190298.2763,203.2996972
CMR,2023,CMR2023,204198.4952,1357.025669
COD,2023,COD2023,1325020.238,41283.16375
COG,2023,COG2023,67415.22897,3924.610603
COL,2023,COL2023,196634.3009,14605.5316
COM,2023,COM2023,154.2229482,9.331654938
CRI,2023,CRI2023,9049.886361,735.1997502
CUB,2023,CUB2023,18795.43971,8951.367236
CUW,2023,CUW2023,3.836549082,0.075258833
CYM,2023,CYM2023,24.62707434,2.762997406
CYP,2023,CYP2023,54.50247531,43.97095961
CZE,2023,CZE2023,24393.59488,151.3213241
DEU,2023,DEU2023,122937.2387,337.1905821
DMA,2023,DMA2023,144.9593357,4.896565297
DNK,2023,DNK2023,3977.714235,4.136387363
DOM,2023,DOM2023,22947.12543,4848.259369
DZA,2023,DZA2023,22019.65315,19675.26497
ECU,2023,ECU2023,43010.31015,3387.042921
EGY,2023,EGY2023,35.40372229,6.553793974
ERI,2023,ERI2023,0,0
ESP,2023,ESP2023,85868.66958,22097.63287
EST,2023,EST2023,36155.77104,61.36200287
ETH,2023,ETH2023,36262.92477,376.3368054
FIN,2023,FIN2023,241781.0341,454.648837
FJI,2023,FJI2023,788.6700724,16.83475157
FRA,2023,FRA2023,86279.34438,1813.52965
GAB,2023,GAB2023,19706.66703,568.1319131
GBR,2023,GBR2023,21608.96112,52.84830906
GEO,2023,GEO2023,785.4812538,305.8224644
GGY,2023,GGY2023,1.310205567,0
GHA,2023,GHA2023,112582.0596,58.09718917
GIN,2023,GIN2023,154122.5325,446.4192562
GLP,2023,GLP2023,36.83073757,0.147827699
GMB,2023,GMB2023,12.0676435,0
GNB,2023,GNB2023,11478.58585,16.21057523
GNQ,2023,GNQ2023,8524.830116,61.36231591
GRC,2023,GRC2023,46011.64344,38941.09346
GRD,2023,GRD2023,26.71467963,1.806893039
GTM,2023,GTM2023,71098.23386,16849.9699
GUF,2023,GUF2023,5044.286417,522.0781289
GUY,2023,GUY2023,27881.80385,6568.052243
HND,2023,HND2023,84447.51741,21033.14322
HRV,2023,HRV2023,10503.30556,286.6026197
HTI,2023,HTI2023,2555.712084,294.4317806
HUN,2023,HUN2023,19703.61901,38.31190202
IDN,2023,IDN2023,1395285.387,55500.6787
IMN,2023,IMN2023,15.2440295,1.087046137
IND,2023,IND2023,136712.84,1907.871128
IRL,2023,IRL2023,6858.299635,13.39994538
IRN,2023,IRN2023,136.9653697,3.016767014
IRQ,2023,IRQ2023,3.355857671,0
ISR,2023,ISR2023,61.34880051,1.242902584
ITA,2023,ITA2023,44861.58568,2215.628995
JAM,2023,JAM2023,1970.823023,96.33493181
JOR,2023,JOR2023,0.391894789,0.326579226
JPN,2023,JPN2023,50608.23019,126.9276977
KAZ,2023,KAZ2023,20111.86886,14021.47161
KEN,2023,KEN2023,11257.06927,144.2666
KGZ,2023,KGZ2023,94.26578992,92.23458064
KHM,2023,KHM2023,120845.8064,990.8829854
KNA,2023,KNA2023,3.235685681,0
KOR,2023,KOR2023,21640.16522,1560.690179
LAO,2023,LAO2023,445460.618,632.5534644
LBN,2023,LBN2023,522.5797595,193.9023778
LBR,2023,LBR2023,155262.5848,2021.362069
LBY,2023,LBY2023,67.50620039,3.702691314
LCA,2023,LCA2023,24.81043504,1.195566778
LIE,2023,LIE2023,0.791106736,0
LKA,2023,LKA2023,11720.88268,272.3943314
LSO,2023,LSO2023,1.47745337,0
LTU,2023,LTU2023,24749.64615,21.97383266
LUX,2023,LUX2023,912.7730909,10.52850511
LVA,2023,LVA2023,54500.14725,58.83489771
MAF,2023,MAF2023,0.073236073,0
MAR,2023,MAR2023,4004.747377,2227.530142
MDA,2023,MDA2023,1380.741026,8.31755243
MDG,2023,MDG2023,303190.531,15400.36641
MDV,2023,MDV2023,14.44443859,0
MEX,2023,MEX2023,226362.9556,47797.14246
MKD,2023,MKD2023,2798.30717,35.10278819
MLI,2023,MLI2023,315.7726455,0
MMR,2023,MMR2023,307183.5941,2507.699167
MNE,2023,MNE2023,1667.800341,93.77643604
MNG,2023,MNG2023,839.1915683,710.3004305
MOZ,2023,MOZ2023,262209.1445,2302.536202
MRT,2023,MRT2023,0,0
MSR,2023,MSR2023,0,0
MTQ,2023,MTQ2023,106.1986462,4.246971556
MWI,2023,MWI2023,22978.86474,59.65987686
MYS,2023,MYS2023,308655.5451,3712.704247
MYT,2023,MYT2023,54.19937884,0.675801778
NAM,2023,NAM2023,3.229899211,0
NCL,2023,NCL2023,596.9165495,305.7828632
NER,2023,NER2023,0,0
NGA,2023,NGA2023,85267.49468,510.2044606
NIC,2023,NIC2023,117536.242,19043.29985
NLD,2023,NLD2023,1577.706096,21.43228662
NOR,2023,NOR2023,57971.20113,261.9530727
NPL,2023,NPL2023,2277.245074,174.1874146
NZL,2023,NZL2023,50463.02105,1532.206295
PAK,2023,PAK2023,141.4066808,42.27576193
PAN,2023,PAN2023,25115.17463,1836.736965
PER,2023,PER2023,227601.349,29283.3142
PHL,2023,PHL2023,42735.90256,1010.455263
PLW,2023,PLW2023,34.51967702,0.152657665
PNG,2023,PNG2023,83765.06744,3222.764357
POL,2023,POL2023,76137.48833,197.4053666
PRI,2023,PRI2023,760.6727908,10.24052611
PRK,2023,PRK2023,10118.6574,262.4130733
PRT,2023,PRT2023,36388.34439,7173.186895
PRY,2023,PRY2023,184551.7935,8267.357912
PSE,2023,PSE2023,0.196151658,0
ROU,2023,ROU2023,25380.46647,73.9230879
RUS,2023,RUS2023,3354720.805,2310834.515
RWA,2023,RWA2023,3036.319255,14.76030894
SDN,2023,SDN2023,22.80814069,0
SEN,2023,SEN2023,161.609659,0.07474572
SGP,2023,SGP2023,186.4303806,0.615276422
SLB,2023,SLB2023,9577.872352,427.9005492
SLE,2023,SLE2023,99682.07635,413.2131835
SLV,2023,SLV2023,1784.62584,101.1968072
SMR,2023,SMR2023,0.39042938,0
SOM,2023,SOM2023,104.6008532,0.533010522
SRB,2023,SRB2023,7866.494075,67.91977319
SSD,2023,SSD2023,6181.786736,10.8031495
SUR,2023,SUR2023,26115.9816,5813.211005
SVK,2023,SVK2023,9851.273438,24.32721819
SVN,2023,SVN2023,4620.913988,229.8325024
SWE,2023,SWE2023,313926.4194,592.6280453
SWZ,2023,SWZ2023,2034.749057,150.2582717
SXM,2023,SXM2023,0.366242638,0
SYR,2023,SYR2023,2445.720043,2115.307931
TCA,2023,TCA2023,23.89354383,4.505567655
TCD,2023,TCD2023,11067.20165,73.00866424
TGO,2023,TGO2023,4447.367879,1.600274163
THA,2023,THA2023,141859.3363,379.9065061
TJK,2023,TJK2023,14.21694725,14.03333604
TLS,2023,TLS2023,1477.349611,91.60496723
TTO,2023,TTO2023,846.7431062,4.312323428
TUN,2023,TUN2023,3447.07189,3040.375832
TUR,2023,TUR2023,54043.73077,4822.738251
TWN,2023,TWN2023,1965.182724,73.41384176
TZA,2023,TZA2023,229024.8011,1602.185859
UGA,2023,UGA2023,68915.69705,3.229969637
UKR,2023,UKR2023,67102.7036,9937.767495
URY,2023,URY2023,20954.93103,1394.458994
USA,2023,USA2023,1382422.542,265408.9856
UZB,2023,UZB2023,0.51379084,0
VCT,2023,VCT2023,11.16512803,0.074953342
VEN,2023,VEN2023,76607.67876,7832.071532
VGB,2023,VGB2023,2.192419602,0
VIR,2023,VIR2023,26.84787535,0
VNM,2023,VNM2023,135320.6737,1245.547287
VUT,2023,VUT2023,839.634146,162.0962791
XKO,2023,XKO2023,1465.438575,3.763042396
Z01,2023,Z012023,99.58724634,6.203375569
Z06,2023,Z062023,6.893418221,3.704375266
Z07,2023,Z072023,6778.539003,214.0808924
ZAF,2023,ZAF2023,29571.28835,3474.171542
ZMB,2023,ZMB2023,190289.6693,1035.380589
ZNC,2023,ZNC2023,82.05820822,29.99522343
ZWE,2023,ZWE2023,5668.385497,70.53552614
AFG,2024,AFG2024,9.705785115,7.9691494
AGO,2024,AGO2024,283340.4125,3163.938884
ALA,2024,ALA2024,951.4359597,1.392638021
ALB,2024,ALB2024,888.8919558,447.2805448
AND,2024,AND2024,16.93723249,0.513274424
ARG,2024,ARG2024,203056.7736,17469.71709
ARM,2024,ARM2024,29.63317705,4.115956091
ATG,2024,ATG2024,43.06290585,2.135166126
AUS,2024,AUS2024,180669.922,124798.0642
AUT,2024,AUT2024,27496.09471,99.78015713
AZE,2024,AZE2024,173.2220205,10.3510471
BDI,2024,BDI2024,2142.592278,1.305595797
BEL,2024,BEL2024,6093.348185,105.3633878
BEN,2024,BEN2024,1390.3797,0.228129365
BFA,2024,BFA2024,0,0
BGD,2024,BGD2024,15928.55987,56.54882769
BGR,2024,BGR2024,5367.48211,1157.153889
BHS,2024,BHS2024,1959.73362,869.8115972
BIH,2024,BIH2024,2225.007987,114.3587625
BLR,2024,BLR2024,71158.95899,849.5706106
BLZ,2024,BLZ2024,34001.25927,20529.69683
BOL,2024,BOL2024,1813613.229,1069446.324
BRA,2024,BRA2024,4391693.731,2326878.77
BRB,2024,BRB2024,8.469051872,0
BRN,2024,BRN2024,1041.815453,189.1648907
BTN,2024,BTN2024,1188.067887,131.2761209
BWA,2024,BWA2024,1.452388869,0
CAF,2024,CAF2024,60751.65652,1323.626149
CAN,2024,CAN2024,5165897.201,4348391.088
CHE,2024,CHE2024,4212.234003,47.08852301
CHL,2024,CHL2024,47655.16175,8058.64504
CHN,2024,CHN2024,675197.6315,36823.49372
CIV,2024,CIV2024,165119.7265,163.7702276
CMR,2024,CMR2024,179151.6254,775.9605474
COD,2024,COD2024,1377807.213,95250.58226
COG,2024,COG2024,114668.2339,37849.86219
COL,2024,COL2024,213030.1816,14875.20494
COM,2024,COM2024,496.1050298,68.8957439
CRI,2024,CRI2024,8299.449519,973.3402862
CUB,2024,CUB2024,10084.86307,3449.752751
CUW,2024,CUW2024,2.332475367,0
CYM,2024,CYM2024,35.98152214,6.761307432
CYP,2024,CYP2024,159.4492835,133.2072985
CZE,2024,CZE2024,19588.71229,53.83896025
DEU,2024,DEU2024,89727.27981,169.5548741
DMA,2024,DMA2024,45.77689944,2.893145632
DNK,2024,DNK2024,3645.041397,17.71582405
DOM,2024,DOM2024,12996.53642,1318.688017
DZA,2024,DZA2024,4407.170687,2283.240698
ECU,2024,ECU2024,62062.80098,5621.592926
EGY,2024,EGY2024,31.30277649,2.181865992
ERI,2024,ERI2024,0,0
ESP,2024,ESP2024,78035.69195,6543.904238
EST,2024,EST2024,34898.48107,65.61162497
ETH,2024,ETH2024,27943.0284,392.5278504
FIN,2024,FIN2024,233618.0342,403.2723716
FJI,2024,FJI2024,1079.233834,59.1196018
FRA,2024,FRA2024,79146.66571,1139.730384
GAB,2024,GAB2024,29130.31048,829.0729752
GBR,2024,GBR2024,22835.49208,101.405917
GEO,2024,GEO2024,509.3031743,24.46701588
GGY,2024,GGY2024,0.806361202,0
GHA,2024,GHA2024,107918.1942,100.9191484
GIN,2024,GIN2024,146801.5781,168.2618973
GLP,2024,GLP2024,28.62485588,0.738870841
GMB,2024,GMB2024,15.3602439,0
GNB,2024,GNB2024,9300.869209,9.347150641
GNQ,2024,GNQ2024,7745.298193,32.44579206
GRC,2024,GRC2024,12511.68845,6835.119998
GRD,2024,GRD2024,229.8965716,27.97063667
GTM,2024,GTM2024,141998.308,77303.43564
GUF,2024,GUF2024,4492.843552,985.2108565
GUY,2024,GUY2024,107334.6671,63913.93326
HND,2024,HND2024,74953.05366,22004.89876
HRV,2024,HRV2024,7515.323752,288.2492883
HTI,2024,HTI2024,2417.858983,148.3072278
HUN,2024,HUN2024,12739.10679,216.4715162
IDN,2024,IDN2024,1120263.907,41955.08061
IMN,2024,IMN2024,27.94230853,0.181476089
IND,2024,IND2024,126043.8391,2265.768648
IRL,2024,IRL2024,7332.522974,10.84311038
IRN,2024,IRN2024,66.48373688,1.970679911
IRQ,2024,IRQ2024,2.35859891,0
ISR,2024,ISR2024,61.54954458,6.146232357
ITA,2024,ITA2024,33081.74489,1772.358711
JAM,2024,JAM2024,1817.973372,204.074611
JEY,2024,JEY2024,15.5042979,0
JOR,2024,JOR2024,1.240960065,0.71846943
JPN,2024,JPN2024,53861.55385,258.1990556
KAZ,2024,KAZ2024,2925.273058,731.7805981
KEN,2024,KEN2024,14102.3758,186.4887626
KGZ,2024,KGZ2024,53.74152927,30.74806403
KHM,2024,KHM2024,93477.86149,895.9667391
KNA,2024,KNA2024,5.223631794,0
KOR,2024,KOR2024,15651.47985,108.3485794
LAO,2024,LAO2024,351225.9898,742.3726555
LBN,2024,LBN2024,507.7033556,111.5582068
LBR,2024,LBR2024,166498.9783,1917.154961
LBY,2024,LBY2024,41.24806572,8.252467244
LCA,2024,LCA2024,18.90865605,1.196052089
LIE,2024,LIE2024,5.903551537,0
LKA,2024,LKA2024,11775.47802,126.2955814
LSO,2024,LSO2024,1.684647475,0
LTU,2024,LTU2024,22313.68218,33.78449334
LUX,2024,LUX2024,587.9548812,2.047131084
LVA,2024,LVA2024,56620.40085,83.63783378
MAF,2024,MAF2024,4.027555619,0
MAR,2024,MAR2024,1409.456616,522.757891
MDA,2024,MDA2024,1826.141254,12.24666945
MDG,2024,MDG2024,231218.7038,14068.95289
MDV,2024,MDV2024,19.41040805,0.305600333
MEX,2024,MEX2024,330819.1798,161981.8506
MKD,2024,MKD2024,2054.963635,692.658411
MLI,2024,MLI2024,236.8056342,0
MMR,2024,MMR2024,276977.8106,2395.842895
MNE,2024,MNE2024,651.7581934,21.25733062
MNG,2024,MNG2024,2717.874784,2341.828787
MOZ,2024,MOZ2024,298631.3399,3670.547111
MRT,2024,MRT2024,0,0
MSR,2024,MSR2024,0.885210078,0
MTQ,2024,MTQ2024,57.33368333,0.149057535
MWI,2024,MWI2024,17092.97274,38.68991282
MYS,2024,MYS2024,282533.581,5336.209893
MYT,2024,MYT2024,1158.69412,0.900871586
NAM,2024,NAM2024,0.953328525,0
NCL,2024,NCL2024,1782.059372,941.2042569
NER,2024,NER2024,0,0
NGA,2024,NGA2024,105644.33,424.6305876
NIC,2024,NIC2024,157980.9329,45466.01193
NLD,2024,NLD2024,1507.638799,212.0722651
NOR,2024,NOR2024,66325.39507,307.161845
NPL,2024,NPL2024,2679.088304,430.9646545
NZL,2024,NZL2024,39496.56583,934.8099143
OMN,2024,OMN2024,0,0
PAK,2024,PAK2024,114.8462436,33.15137292
PAN,2024,PAN2024,21552.72922,1601.312883
PER,2024,PER2024,268477.1687,62641.48318
PHL,2024,PHL2024,59208.90949,1271.296155
PLW,2024,PLW2024,7.096898508,0.381528663
PNG,2024,PNG2024,82210.22982,4338.913703
POL,2024,POL2024,71612.44701,195.2961296
